8.3743,4937.2,8.6669
4.2508,4982.6,13.107
1257.5,12.516,14.575
1241.4,21.846,11.009
1263.3,30.279,13.269
1243.4,46.756,6.8079
1245.1,54.859,7.0832
1258.2,69.063,10.122
1257.7,104.26,16.224
1256,102.98,6.3305
1248.7,115.14,5.0248
1250.2,133.57,1.4413
1259.5,164.61,17.412
1265,157.27,16.834
1243.5,181.07,6.5375
1249,182.6,12.437
1259.2,223.29,16.168
1247.1,238.47,13.769
1257.6,252.29,14.429
1247,261.42,7.0984
1259.3,259.2,14.255
1257.8,287.35,8.1024
1239.6,312.54,16.309
1244.6,320.8,7.9219
1239,340.41,15.153
1261.8,343.36,11.877
1241.1,359.24,8.8957
1237.5,362.04,18.012
1260,393.27,10.555
1251.8,396.01,9.1786
1249.2,419.71,0.89493
1262.5,442.8,14.721
1251.5,451.62,2.1847
1252.1,465.07,2.1484
1262.7,494.8,19.525
1245.9,502.62,8.6374
1238.6,519.92,15.147
1252.6,516.14,9.2214
1264.1,546.78,15.671
1258,544.8,12.957
1253.6,557,13.49
1248.3,580.5,4.8092
1237.5,594.15,13.803
1247.9,613.7,2.4742
1246.1,623.63,7.4503
1257.4,648.65,8.2761
1248.9,659.95,1.1125
1250,672.86,2.1373
1247.4,698.98,9.3585
1235.9,697.76,15.842
1242.1,718.97,7.9233
1247.4,720.68,14.556
1264.4,750.11,14.424
1260.6,756.72,13.445
1238.4,785.56,12.852
1237.2,799.77,13.703
1263.7,801.13,16.283
1237.2,811.43,18.648
1258,837.31,8.4271
1247.2,861.06,6.6802
1250.7,865.88,4.1865
1246.4,899.35,14.803
1262.3,897.36,12.561
1247.2,919.75,5.5269
1259.4,923.41,11.46
1257.5,956.44,13.69
1261.2,961.85,11.366
1244.8,972.78,5.6614
1239.9,979.58,14.498
1250.1,1009.2,4.1934
1236.4,1020.4,13.602
1262.6,1034.1,12.587
1258.7,1060.8,13.885
1239.1,1056.3,13.964
1250.9,1084.3,4.359
1235.6,1092.1,14.72
1236,1105.9,14.581
1244,1123,6.2729
1251.4,1140.2,1.3825
1238.2,1161.7,13.619
1249.1,1160.4,9.6787
1262.6,1197.7,17.856
1254.2,1203.6,5.489
1259.3,1212.4,9.6574
1253.8,1243.7,14.192
1239.1,1253.6,13.892
1256.1,1258.7,6.2063
1242.3,1285.9,13.317
1257.9,1302.9,15.132
1245.2,1293.7,12.249
1248.4,1327.9,8.0399
1239.3,1339.4,11.518
1263.7,1346.2,14.201
1262.6,1350.8,18.983
1241.2,1367.6,15.201
1243.4,1407.4,14.064
1246.9,1412,3.7049
1241.4,1422.8,8.8466
1263.6,1439.5,13.63
1237.9,1460.7,13.371
1255.5,1480.7,11.992
1254.9,1470.4,15.431
1241.2,1495.4,9.9516
1261.4,1517.8,11.721
1252.9,1518,12.387
1239.1,1532.9,16.334
1251.1,1546.3,13.697
1256.5,1575.6,6.5121
1261.5,1587.2,11.782
1257.8,1617.8,14.992
1239.8,1606,17.332
1246.5,1645.6,11.133
1261.3,1664.4,18.364
1235.5,1664.2,14.479
1258.7,1693.5,16.077
1256.5,1684.3,12.497
1238,1702.8,13.994
1255.5,1722.5,6.093
1247,1744.9,5.7338
1242.9,1757.7,7.5607
1256.1,1760.8,11.07
1263.2,1792,14.892
1236.5,1805,14.38
1263.5,1820.7,14.667
1264.3,1821.9,16.446
1248.9,1843.6,1.7571
1250.1,1850.4,9.6421
1249.5,1868.2,6.8397
1250.1,1895.3,5.3133
1243.5,1904.3,6.5913
1251.4,1923.6,3.8658
1262.9,1927.7,14.802
1253.4,1938.6,11.925
1256.9,1951.2,15.401
1260.7,1986.5,12.549
1244.1,2004.5,11.181
1254.9,2025,15.779
1248.1,2025.4,1.9382
1248.3,2053.3,13.365
1244.5,2061.6,8.6246
1248.1,2057.1,12.987
1260.4,2080.8,11.211
1260.3,2109.2,13.77
1252.9,2109.8,5.9494
1252.3,2139.4,9.6605
1237.9,2130.7,18.688
1261.3,2147.5,16.844
1256.9,2189,15.575
1263.4,2198.7,16.025
1250.5,2198.9,6.1383
1238.8,2222.2,11.398
1246.2,2229,7.134
1255.8,2247.5,6.3106
1248.6,2253.5,11.631
1261.1,2292.4,16.617
1245.6,2287.2,8.9953
1262.5,2301.6,15.017
1239.8,2318.2,12.292
1258.1,2351.3,13.914
1253.5,2355.8,3.6053
1259,2384.8,17.358
1243.9,2376.9,10.176
1246.7,2401.4,3.5903
1261.2,2420.1,12.32
1258.3,2416.6,15.75
1241.8,2454.3,12.428
1238.8,2447.7,16.654
1256.2,2463.3,13.267
1261.2,2486.4,11.751
1246.6,2509.3,5.4719
1250.8,2522.4,2.5618
1252.5,2520,15.199
1249.3,2544,6.0092
1253.4,2575.2,10.811
1256.6,2580.1,6.5702
1238,2609,18.44
1262.4,2598.1,17.176
1246.6,2633.8,9.3867
1245.6,2652.9,13.645
1235.1,2667.4,19.365
1246.3,2676,7.0554
1238,2697.3,17.205
1244.7,2708.6,10.097
1261.1,2709.2,12.574
1264.3,2717.3,19.19
1259.3,2730.5,17.205
1257.5,2761.4,7.6283
1236.7,2763.3,17.705
1240.7,2796.7,11.451
1247.1,2797.8,7.824
1262,2817.6,12.213
1239.5,2849.6,18.008
1259.7,2856,11.383
1264.8,2879,20.36
1257.3,2866.7,15.166
1255.9,2901,8.4614
1263.5,2900.2,16.697
1250.5,2933.5,8.5244
1261.2,2932.2,13.67
1264.4,2955.5,14.437
1242.2,2956.6,15.46
1246.6,2980.3,5.7985
1240.2,2995.9,10.617
1236.8,3026.3,17.402
1238.3,3044.7,18.801
1249.2,3049.9,4.9435
1253.5,3069,9.6844
1243.3,3067.3,10.23
1248.4,3096.8,6.9547
1262.1,3091.9,17.808
1246.7,3134.4,14.751
1243.2,3135.9,6.8358
1242.4,3143.6,9.9424
1238.7,3150.9,18.075
1262.4,3188.1,14.831
1239.1,3181.8,17.09
1245.6,3196.1,14.579
1258.7,3234.8,13.092
1250.8,3247.9,7.9781
1253.2,3265.5,11.009
1243.3,3270.9,6.7234
1261.9,3290.2,13.018
1257.8,3298.9,7.8806
1261.6,3303.3,16.521
1252.3,3318.2,11.991
1246.6,3357.4,12.904
1258.6,3364.3,9.5752
1238.1,3368.3,13.691
1254.2,3403.6,14.186
1238.8,3394.7,15.252
1248.1,3422.2,2.8654
1251.1,3445.8,10.899
1257.4,3463.4,15.26
1254.2,3464.5,4.2682
1235.4,3475.4,15.314
1236.3,3500,14.612
1257.5,3518.7,11.519
1250.4,3525.5,0.65195
1255.1,3543.7,6.2954
1235.9,3554.2,14.088
1260.2,3571.7,10.364
1240.7,3584,9.3258
1238.2,3596.4,12.36
1251.6,3625.5,10.59
1259.8,3634.9,10.917
1248.2,3645.3,1.7882
1235.4,3667,16.156
1254.4,3666.6,9.4357
1254,3703.5,14.059
1256.1,3708.8,7.2055
1235.7,3723.8,14.804
1249,3726.1,8.9332
1259.5,3757.5,12.15
1238.1,3756,14.959
1257.7,3766.2,15.831
1254.2,3808.8,14.376
1235.4,3808.3,14.708
1244.1,3829.7,7.5622
1248.6,3835.6,4.6372
1251.6,3850.8,4.5269
1250,3878.3,8.2622
1250.6,3887,2.0643
1262,3902.1,12.182
1243.9,3923.6,10.552
1253.2,3915.2,15.182
1239.6,3944.5,10.436
1238,3961.2,12.086
1255.5,3982.9,9.6037
1237.7,3991.9,12.393
1240.4,4018.4,16.498
1258.2,4031.4,14.029
1244.3,4024,12.416
1237.4,4037.6,17.692
1251.9,4065.7,2.0522
1239,4085.7,12.394
1244,4092.6,6.4305
1254.7,4106.3,5.9935
1256.1,4127.2,6.5005
1248.8,4140.5,1.328
1239.5,4165.2,14.638
1262.8,4156.5,18.595
1244.6,4188.8,6.6029
1243,4206.5,9.5319
1244,4227.8,14.191
1244.4,4233.3,6.4955
1256.5,4246.1,6.5867
1239.8,4247.1,16.425
1259.1,4272.6,9.4299
1261.6,4283.7,13.184
1241.2,4315.9,14.023
1253.8,4331.4,11.99
1249,4346.1,11.104
1261.7,4356.4,13.288
1262.8,4357.1,15.049
1239.4,4388.5,13.565
1262.6,4409.1,18.928
1250,4408.7,1.3122
1249.7,4430.1,5.1274
1236.1,4445.1,14.789
1244.9,4462.6,9.1707
1255.8,4460.6,11.043
1257.1,4483.7,7.2138
1256.7,4486.8,14.774
1256.6,4522,9.6079
1243,4522.7,10.121
1248.7,4531.7,13.388
1262.9,4573.1,18.397
1247.9,4589.7,14.857
1236.6,4590.2,13.448
1253.5,4615.9,11.414
1241.2,4616.3,9.5553
1250.2,4620.6,14.37
1250.5,4646.3,3.7424
1237.8,4651.8,17.989
1255.3,4688.8,10.248
1240.3,4697.1,9.9439
1253.6,4697.1,13.362
1235.4,4737.5,19.226
1250.7,4725.9,14.167
1262.1,4766.8,16.93
1249.3,4760.2,9.83
1264.6,4776.5,16.897
1253.8,4806.7,7.725
1251.5,4815.4,1.5322
1263.5,4828.2,13.619
1260.6,4845.5,10.604
1235.6,4850.4,17.256
1253.2,4864.2,11.322
1241.3,4888.6,8.845
1242.6,4899.9,8.9581
1247.4,4909.5,10.774
1240,4928.5,11.922
1252.9,4954,4.968
1264.2,4975.2,17.454
1261.6,4965.8,18.37
1254,4983.4,12.264
2494.3,7.9152,9.1208
2514.6,17.305,19.376
2506.9,59.868,16.404
2513.9,68.511,16.283
2512.4,65.305,15.715
2507.1,89.777,7.1521
2507.1,105.9,7.13
2486.7,113.43,14.873
2514.8,131.19,15.261
2508.2,162.56,14.982
2503.1,151.88,13.475
2512.8,176.73,13.254
2507.1,187.96,10.009
2492.5,211.98,7.7979
2491,212.03,15.814
2506.9,234.92,8.5442
2507.9,243.32,14.1
2495.8,257.03,13.628
2503.6,292.19,8.041
2514,310.63,17.597
2486.5,309.96,14.406
2512.4,324.51,13.582
2492,343.97,8.0878
2499,358.15,2.1157
2486.5,376.8,13.604
2486.9,389.37,13.141
2501.1,411.85,6.9436
2510.5,429.43,14.105
2509.9,427.99,12.161
2501,454.62,4.7315
2509.8,475.73,14.52
2492.7,465.96,15.833
2498.2,505.27,10.423
2485.4,521.41,18.489
2506,532.43,9.5816
2488.8,541.34,11.236
2505.8,552.31,6.4334
2513.6,585,20.23
2500.6,599.96,14.974
2486.9,614.81,19.776
2491.5,620.07,9.865
2499.8,643.84,13.842
2492.9,649.63,8.4857
2514.7,645.11,20.944
2493.6,677.9,7.0173
2510.9,702.44,16.537
2491.7,696.18,12.095
2500.8,710.87,9.1619
2506.1,726.67,10.321
2497.5,743.73,6.7664
2502.4,764.73,2.4131
2514.3,779.54,14.289
2487.1,807.51,18.002
2490.6,815.7,11.021
2489.8,815.52,13.929
2508.6,827.25,15.359
2489.8,840.2,17.999
2503.8,871.27,3.9624
2512,882.88,12.196
2494.7,891.19,10.259
2513.6,917.44,13.798
2514,919.71,17.351
2503.9,941.27,5.4011
2513.7,971.92,18.13
2502.7,984.41,9.7802
2490,1001.1,14.913
2491,991.16,16.508
2492.1,1025.7,9.7473
2503.7,1024.3,11.299
2496.3,1038.5,12.099
2510.3,1076.2,15.202
2494.2,1093.2,14.367
2493.1,1086.5,10.931
2492,1114.7,9.2683
2507.7,1128.1,8.3225
2500.8,1150.2,10.209
2501.4,1162.6,7.7716
2495.3,1157.2,13.612
2505.6,1200,15.962
2485.1,1206,16.012
2501,1221.3,6.3801
2494.3,1244.8,15.849
2493.8,1256,12.642
2498.9,1245.3,14.766
2499.7,1277.1,2.1397
2507,1282.6,10.19
2486.5,1309,14.056
2492.9,1329.8,12.152
2490.7,1331.9,9.8021
2500.4,1340.8,9.1605
2492.2,1352.1,15.102
2508.2,1369.8,13.105
2498.8,1395.7,1.3755
2500.6,1421.1,11.15
2492.3,1428.9,8.6315
2485.1,1428.7,18.696
2491,1444,14.154
2498.6,1460.4,9.7059
2506.8,1472.6,14.143
2506,1489.5,12.119
2488.6,1510.8,12.133
2494.4,1525.4,7.2406
2503.6,1532.1,13.406
2507.2,1552.7,10.279
2485.2,1562.1,19.684
2505,1580.3,10.873
2514.3,1608.8,14.773
2513.7,1612.8,15.523
2495.3,1623.7,12.236
2494.7,1636.7,14.316
2487.3,1661.2,13.206
2489.1,1683.2,11.407
2491.1,1709.5,17.026
2497.1,1720.7,11.05
2498.2,1734,9.1467
2492.3,1750.3,12.915
2486.9,1749.7,14.141
2508.4,1774.5,9.5396
2511.9,1779.7,13.045
2510.6,1797.6,10.906
2486.3,1827.8,18.728
2497.2,1830.8,2.9169
2511.7,1845.4,11.666
2492.5,1862.6,7.9539
2508.6,1872.7,8.9291
2502.2,1884.9,5.5089
2500.1,1912.5,7.4617
2513.1,1910,16.465
2508.3,1943.9,12.17
2514.8,1946.8,15.112
2493.2,1972.1,9.8123
2496.3,1986.5,7.4716
2487.6,2000.7,13.623
2511.1,2024.2,18.034
2488.1,2012.3,17.417
2511.1,2032.2,13.575
2496.9,2053.3,3.5244
2495.1,2082.3,13.218
2507.8,2086.8,8.0223
2494.8,2108.6,10.066
2503,2101.5,13.851
2495.5,2143.3,14.078
2504.2,2136.4,9.5635
2500.2,2152.4,7.6044
2499,2171.5,3.6463
2487.8,2189.2,12.233
2488.4,2191.3,17.955
2495.1,2208.5,12.526
2485.7,2239.3,14.884
2502.1,2260.8,11.025
2511,2258.9,12.567
2492.2,2292.6,14.856
2512.2,2288,14.122
2510.3,2321.5,15.484
2510.6,2313.7,15.483
2487,2325.5,19.48
2491.8,2356.6,8.3603
2509.2,2378.5,12.529
2508.7,2398.1,15.676
2488.2,2387.6,17.163
2485.4,2416.1,14.683
2512.5,2434.9,13.398
2491.9,2457.3,14.723
2501.1,2456.5,3.705
2504,2489.9,15.463
2510.6,2500.3,14.761
2505.7,2499.6,7.8943
2494.5,2527.6,9.3599
2496.9,2526.4,9.1516
2503.9,2536.8,13.75
2493.4,2573.4,10.729
2488.5,2571.2,14.504
2512.9,2589.7,13.963
2503.8,2605.5,5.873
2505.4,2635.6,11.895
2499.9,2626.5,13.523
2491,2653.1,9.1505
2512.3,2657.1,17.822
2494.9,2689.8,6.956
2508.2,2687.4,15.07
2486.5,2726.2,17.562
2489.2,2736.7,12.67
2508,2755.2,12.91
2508,2761,8.0312
2495.8,2764.7,11.108
2490.9,2776.8,16.056
2501.5,2802.7,2.7604
2497.7,2826.8,7.2047
2512.5,2824.3,16.425
2510.6,2842.4,13.059
2488.2,2861.5,12.357
2509.3,2878.2,9.4711
2504.3,2901.2,7.5014
2486,2910.8,14.049
2488.8,2917.6,13.433
2485.9,2931.9,16.252
2498.6,2967.3,12.377
2502.9,2980.3,10.676
2485.1,2978.6,16.161
2491.2,2990.1,13.216
2508.4,3022.3,11.105
2503.2,3024.3,6.5485
2494.3,3048.6,6.7205
2492.2,3063.3,8.497
2487.1,3084.2,15.875
2514.3,3084.2,15.442
2488,3102.6,12.186
2512.7,3128.8,15.46
2491.4,3147.1,14.893
2492.8,3146.1,8.1737
2496.6,3162.5,4.2513
2503,3192.4,12.707
2512,3207.9,17.635
2503.1,3211.4,3.3641
2496.8,3219.9,6.0316
2507.6,3245.9,9.635
2509.1,3261,10.911
2513.8,3274.3,14.457
2502.1,3294.2,9.4073
2505.8,3286.7,14.498
2502.1,3308.7,6.6573
2514.4,3315.3,20.58
2498.6,3352.5,7.6416
2485.4,3366,15.836
2503.9,3389.5,14.984
2504.5,3390,4.4877
2493.9,3390.7,15.495
2495.7,3411.3,9.7405
2501.1,3430.7,4.4426
2510.9,3455.2,12.06
2485.7,3476.5,18.368
2513.8,3490.5,17.347
2494.2,3494.4,5.8028
2490.3,3502.2,12.408
2504.5,3538.4,14.096
2496.9,3526.7,13.685
2514.5,3557.5,14.713
2509.8,3566.2,10.533
2496.5,3594.5,10.126
2503.1,3586.7,13.653
2502.4,3607.9,7.5346
2513.1,3631.5,13.217
2499.5,3659.8,14.838
2505.7,3648.5,12.77
2510.9,3681.9,12.882
2494.9,3696,7.8566
2496.6,3700.1,5.9328
2507.7,3733.6,15.597
2494.3,3745.4,11.86
2486.1,3742.8,15.644
2503.8,3762.1,4.8021
2491.8,3785.7,9.9675
2512.6,3801.3,14.056
2503.2,3820.1,10.625
2494.8,3827.6,5.7966
2492.6,3828.4,13.776
2512.7,3842.3,17.936
2505.7,3877,9.0259
2510.4,3893.2,13.264
2508.6,3887,15.531
2497.3,3903.7,11.591
2514.7,3932.6,14.977
2513.6,3953.6,16.104
2502.6,3951.8,8.6433
2507.4,3978,7.9861
2499.6,3982,8.0047
2491,4007,9.2568
2509.6,4030.1,13.962
2512.6,4032.7,12.836
2487.7,4054.9,13.273
2487.9,4050,19.266
2493.6,4074,8.7628
2506.4,4080.2,16.13
2494.7,4105.6,6.8795
2499.7,4128.7,3.6707
2507.9,4154.6,16.622
2501.8,4163.9,9.0805
2506.4,4171.1,6.455
2490.4,4174.5,14.251
2498.7,4196.3,3.9433
2510.5,4223.2,13.364
2509.5,4239.5,13.416
2513.6,4250,14.536
2506.6,4270.8,12.66
2496.8,4279.1,5.2092
2491.6,4296.5,10.586
2509.8,4302.6,10.102
2492.4,4312.8,10.456
2488.3,4324.3,15.805
2510.9,4357.8,13.41
2503.3,4363.8,3.5001
2500.3,4377.3,2.7082
2502.7,4391.8,4.2074
2511.5,4396.4,17.859
2506.6,4433.5,10.713
2498.1,4440,1.8918
2511.5,4452.9,11.682
2497.7,4482.1,12.34
2510.3,4495.9,15.043
2490.6,4491.4,12.743
2486.4,4520.1,14.508
2507.1,4522,10.687
2489.4,4554.9,14.516
2496.6,4557.5,4.2494
2503,4575.2,3.0506
2500.4,4594.5,4.4805
2512.9,4607.8,13.242
2514.1,4618.4,14.211
2488.8,4633.9,11.249
2512.7,4650.1,12.749
2512.9,4677.7,18.103
2488.8,4672.4,13.549
2512.5,4697.5,12.723
2494.2,4714.1,7.1013
2488.9,4735.6,15.395
2497.4,4749.6,9.9624
2487.2,4753.3,12.917
2505.4,4773.2,6.2927
2490.2,4796.8,15.342
2507.4,4802,7.643
2513.9,4811.1,14.421
2492.2,4837.2,10.632
2509.1,4837.6,11.676
2511.6,4853.4,13.359
2501.3,4865.2,9.9216
2508.4,4888.3,8.5185
2487.8,4918.2,17.972
2499.8,4922.5,2.5244
2498.5,4949,14.081
2505.4,4949,5.509
2499.4,4967.3,2.3285
2506.4,4990.9,12.612
2508.1,4995.1,8.1042
3736.1,12.369,18.609
3735,28.793,20.346
3748.4,41.458,11.566
3748.4,48.286,3.6391
3754.8,63.898,6.187
3752.8,75.475,2.8637
3741.5,93.188,9.0811
3747.8,104.81,2.1901
3757.3,122.12,7.5798
3739.6,142.33,12.697
3751.7,159.58,9.7255
3757.5,158.6,9.8422
3754.4,189.5,10.452
3735.3,204.93,17.71
3742.9,217.13,10.07
3735.6,236.97,18.719
3736.3,235.6,14.373
3757.6,250.76,8.6718
3745,281.06,12.126
3755.7,299.48,15.574
3752,305.75,6.0771
3754.3,306.97,9.1083
3739.7,327.23,10.705
3763.3,343.23,13.393
3751.8,345.76,14.355
3735.2,378.13,15.174
3764.6,389.05,14.631
3747.5,405.78,2.6138
3738.1,432.48,17.244
3740.7,429.61,10.773
3755.1,456.91,8.6018
3757.7,463.54,7.8395
3741.2,470.83,12.742
3758.6,487.5,11.435
3747.8,521.35,11.568
3745.6,530.63,7.1446
3762.6,554.4,19.153
3751.7,547.79,7.4075
3736.5,558.43,17.754
3753.9,587,4.4176
3755.8,590.21,11.369
3745.5,601.22,14.5
3743.4,615.82,15.656
3736.8,650.13,14.194
3755.1,653.2,8.5216
3759,665.26,13.253
3757.4,676.68,15.235
3751.5,716.46,11.556
3748.1,709.86,10.316
3737,737,13.106
3753,738.73,11.67
3750,769.11,4.1075
3741,775.74,9.9761
3763.6,802.58,15.531
3739.2,801.38,13.812
3743.7,824.66,6.3471
3763.9,834.5,14.912
3747.7,849.74,5.731
3738.2,863.03,13.672
3763.3,897.53,18.268
3764.8,903.75,15.228
3739.1,902.25,16.788
3748.1,932.29,2.9549
3742.3,940.34,8.9651
3762.2,953.27,13.956
3762.1,962.22,17.568
3764.6,988.82,14.608
3737.7,1012,14.118
3764.5,1028.6,16.846
3742.6,1030.1,8.896
3741.6,1049,8.4382
3764.2,1075.7,17.763
3765,1082.3,15.145
3742,1099.7,9.2298
3737.5,1119.6,15.78
3746.3,1121.1,5.3945
3742.7,1145.7,9.2389
3743.7,1154.3,6.3496
3746.4,1159.5,11.129
3740.8,1188.7,9.8954
3745.2,1192,9.3604
3763.3,1227.7,18.366
3762.1,1240.7,16.127
3754.8,1231.9,13.955
3742.5,1273.6,15.503
3764.7,1262.4,19.402
3741.8,1299.5,12.548
3742,1293.1,14.349
3736.8,1327.7,15.278
3741.5,1339.8,9.7534
3763.7,1335.8,19.73
3742.3,1373.2,11.21
3752.2,1386,6.3811
3745.4,1391.7,5.6613
3735.7,1408.3,14.359
3746.8,1434.6,10.168
3746.3,1438.6,3.9273
3750.1,1447.8,7.1838
3761.2,1473.9,11.84
3743.3,1497.6,14.26
3740.6,1501.8,9.5764
3745.1,1506.7,9.6129
3739.8,1529.5,10.19
3751.2,1532.3,12.752
3747.5,1566.2,6.7395
3756.1,1588.7,14.977
3744.8,1576.7,14.277
3752,1591.4,13.723
3746.8,1634,14.365
3755.7,1623.1,13.163
3739.6,1664.4,17.741
3747.5,1674.5,9.8194
3757.9,1690.2,12.936
3747.7,1699.7,5.2177
3736.6,1697.9,18.017
3741.8,1738.5,15.78
3737.6,1744.2,13.113
3746.8,1761.5,7.3064
3753.9,1764.6,6.6741
3757.5,1781.1,8.452
3753.7,1804.9,6.1712
3750.2,1809.1,5.87
3756.1,1843.8,15.102
3764.8,1858,19.653
3741.7,1861.9,8.5403
3737,1862.4,18.077
3744.3,1892.3,6.1274
3754.7,1912.5,8.8585
3750.2,1928.6,8.6489
3759.8,1921.5,16.725
3752.9,1949.1,3.0288
3754.5,1966.6,4.7633
3761.7,1976.2,12.341
3740.6,1994.1,9.4331
3756.8,1997.2,14.512
3749.3,2034.6,9.6522
3745.7,2052.3,13.02
3742,2061.2,10.143
3744.9,2075.5,7.5462
3758.5,2077.6,11.261
3742.8,2106.2,9.4504
3761.7,2126.5,16.403
3762.6,2115.3,19.378
3744.1,2141.1,7.0912
3764.6,2157.8,14.783
3739.4,2173.9,10.634
3752.1,2176,14.118
3759.8,2208.8,10.466
3745.6,2221.4,4.6262
3760.7,2244.4,14.194
3749.5,2246.3,3.7817
3736.8,2256,15.979
3752.3,2282.9,3.7371
3755.1,2295.8,5.1316
3757.5,2305.7,8.6618
3751.7,2318.5,6.7083
3760.8,2344.9,11.823
3737.5,2347,14.883
3752.4,2355.9,14.259
3763.5,2378.6,14.944
3746.3,2392,8.8123
3761.6,2404,15.992
3759.1,2428.1,9.2622
3754.7,2430.8,14.901
3750.5,2446.1,13.884
3753.9,2482.7,8.6078
3739.7,2503.1,16.638
3751.4,2491.4,13.718
3757.9,2525.8,9.7509
3761.4,2525.5,14.859
3737.4,2559.5,15.763
3745.9,2556.7,9.249
3751.4,2579.5,1.4413
3750.6,2602.8,7.855
3755.7,2613.8,6.9051
3736.6,2634.4,16.369
3736.6,2640.1,13.418
3746.5,2645.4,10.24
3762.4,2655.8,18.827
3738,2694.4,15.245
3751.3,2686.7,13.391
3753.5,2707.6,8.2252
3753.5,2721.6,9.1262
3759.3,2740.8,10.24
3755.4,2762,5.8007
3745.7,2786.8,12.531
3752.2,2791.9,2.9656
3763.3,2815.2,16.753
3751.9,2832.4,12.548
